PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,NATWGT,PSUWGT
78,63D,63,D,2,3,1,12,T,31,0,N,75.8277,1.3
78,63D,63,D,2,4,1,12,L,57,0,0,75.8277,1.3
78,64D,64,D,2,1,1,13,F,60,0,0,75.8277,1.3
78,64D,64,D,2,2,1,13,F,61,0,0,75.8277,1.3
78,64D,64,D,2,3,1,13,U,61,0,0,75.8277,1.3
78,64D,64,D,2,4,1,13,L,43,0,0,75.8277,1.3
78,65F,65,F,2,1,1,1,F,2,24,B,303.3108,5.2
78,66E,66,E,2,1,1,13,F,2,24,B,239.1489,4.1
78,67D,67,D,2,1,1,5,L,2,2,F,75.8277,1.3
78,67D,67,D,2,2,1,5,T,31,0,N,75.8277,1.3
78,67D,67,D,2,3,2,2,F,52,0,0,75.8277,1.3
78,68A,68,A,2,1,1,1,T,31,0,N,58.329,1
78,69A,69,A,2,1,1,2,U,64,0,0,58.329,1
78,69A,69,A,2,2,1,2,T,31,0,N,58.329,1
78,70D,70,D,2,1,1,2,T,31,0,N,75.8277,1.3
78,71C,71,C,2,1,1,1,F,56,0,0,69.9948,1.2
78,71C,71,C,2,2,1,1,L,56,0,0,69.9948,1.2
78,72D,72,D,2,1,1,4,R,2,15,F,75.8277,1.3
78,72D,72,D,2,2,1,4,L,63,0,0,75.8277,1.3
78,73D,73,D,2,1,1,4,F,2,14,R,75.8277,1.3
78,73D,73,D,2,2,1,4,L,2,14,R,75.8277,1.3
78,73D,73,D,2,3,2,14,F,51,0,0,75.8277,1.3
78,74G,74,G,2,1,1,12,L,50,0,0,991.593,17
78,74G,74,G,2,2,1,12,T,31,0,N,991.593,17
78,75B,75,B,2,1,1,15,F,68,0,0,58.329,1
78,75B,75,B,2,2,1,15,T,31,0,N,58.329,1
78,76E,76,E,2,1,1,15,F,2,2,B,239.1489,4.1
78,76E,76,E,2,2,2,2,F,3,15,B,239.1489,4.1
78,77C,77,C,2,1,1,15,T,31,0,N,104.9922,1.8
78,78C,78,C,2,1,1,1,F,2,2,F,104.9922,1.8
78,79C,79,C,2,1,1,12,T,31,0,N,104.9922,1.8
78,80F,80,F,2,1,1,5,F,2,24,B,454.9662,7.8
78,81D,81,D,2,1,1,4,L,2,3,F,75.8277,1.3
78,81D,81,D,2,2,1,4,L,2,3,R,75.8277,1.3
78,81D,81,D,2,3,2,3,R,64,0,0,75.8277,1.3
78,81D,81,D,2,4,2,3,T,31,0,N,75.8277,1.3
78,82B,82,B,2,1,1,1,T,31,0,N,58.329,1
78,83D,83,D,2,1,1,15,F,2,5,R,75.8277,1.3
78,83D,83,D,2,2,2,5,F,50,0,0,75.8277,1.3
78,84F,84,F,2,1,1,5,F,43,0,0,303.3108,5.2
78,84F,84,F,2,2,1,5,F,57,0,0,303.3108,5.2
78,84F,84,F,2,3,1,5,U,60,0,0,303.3108,5.2
78,84F,84,F,2,4,1,5,F,44,0,0,303.3108,5.2
78,84F,84,F,2,5,1,5,F,41,0,0,303.3108,5.2
78,85H,85,H,2,1,1,15,F,57,0,0,1399.896,24
78,85H,85,H,2,2,1,15,T,31,0,N,1399.896,24
78,86A,86,A,2,1,1,2,F,44,0,0,58.329,1
78,86A,86,A,2,2,1,2,T,31,0,N,58.329,1
78,87D,87,D,2,1,1,2,R,2,4,F,75.8277,1.3
78,88H,88,H,2,1,1,4,L,2,1,F,1399.896,24
78,89D,89,D,2,1,1,15,F,2,1,R,75.8277,1.3
78,89D,89,D,2,2,1,15,T,31,0,N,75.8277,1.3
78,89D,89,D,2,3,1,15,U,63,0,0,75.8277,1.3
78,90G,90,G,2,1,1,2,F,2,15,R,991.593,17
78,91A,91,A,2,1,1,13,F,68,0,0,58.329,1
78,91A,91,A,2,2,1,13,T,31,0,N,58.329,1
78,92D,92,D,2,1,1,15,F,2,3,L,75.8277,1.3
78,92D,92,D,2,2,1,15,R,2,3,L,75.8277,1.3
78,93E,93,E,2,1,1,15,F,2,2,B,239.1489,4.1
78,93E,93,E,2,2,2,2,L,58,0,0,239.1489,4.1
78,94F,94,F,2,1,1,11,F,2,1,B,303.3108,5.2
78,95A,95,A,2,1,1,1,F,2,15,L,58.329,1
78,95A,95,A,2,2,1,1,R,2,15,L,58.329,1
78,96D,96,D,2,1,1,1,F,2,3,B,75.8277,1.3
78,96D,96,D,2,2,2,3,T,31,0,N,75.8277,1.3
78,97D,97,D,2,1,1,1,T,31,0,N,75.8277,1.3
78,98F,98,F,2,1,1,15,F,44,0,0,303.3108,5.2
78,99D,99,D,2,1,1,15,F,2,5,B,75.8277,1.3
78,99D,99,D,2,2,2,5,L,57,0,0,75.8277,1.3
78,99D,99,D,2,3,2,5,U,57,0,0,75.8277,1.3
78,100D,100,D,2,1,1,1,T,31,0,N,75.8277,1.3
78,101H,101,H,2,1,1,1,F,2,4,B,1399.896,24
78,102B,102,B,2,1,1,22,F,2,14,F,58.329,1
78,103C,103,C,2,1,1,1,R,2,3,F,69.9948,1.2
78,104G,104,G,2,1,1,2,T,31,0,N,991.593,17
78,105D,105,D,2,1,1,1,R,2,3,F,75.8277,1.3
78,106C,106,C,2,1,1,2,T,31,0,N,69.9948,1.2
78,107D,107,D,2,1,1,1,T,31,0,N,100.850841,1.729
78,108D,108,D,2,1,1,15,F,2,13,B,100.850841,1.729
78,108D,108,D,2,2,2,13,T,31,0,N,100.850841,1.729
78,108D,108,D,2,3,1,15,U,61,0,0,100.850841,1.729
78,109E,109,E,2,1,1,2,9,61,0,0,318.068037,5.453
78,110C,110,C,2,1,1,1,F,57,0,0,69.9948,1.2
78,111D,111,D,2,1,1,4,T,31,0,N,75.8277,1.3
78,111D,111,D,2,2,1,4,L,50,0,0,75.8277,1.3
78,111D,111,D,2,3,1,4,L,57,0,0,75.8277,1.3
78,112C,112,C,2,1,1,1,L,2,2,F,69.9948,1.2
78,113C,113,C,2,1,1,1,T,31,0,N,69.9948,1.2
78,114F,114,F,2,1,1,15,F,71,0,0,303.3108,5.2
78,115D,115,D,2,1,1,13,F,2,3,F,75.8277,1.3
78,116E,116,E,2,1,1,5,F,2,1,F,239.1489,4.1
78,117G,117,G,2,1,1,15,T,31,0,N,991.593,17
78,118A,118,A,2,1,1,15,T,31,0,N,58.329,1
78,119D,119,D,2,1,1,1,L,68,0,0,75.8277,1.3
78,119D,119,D,2,2,1,1,L,31,0,N,75.8277,1.3
78,120D,120,D,2,1,1,15,T,31,0,N,75.8277,1.3
78,121H,121,H,2,1,1,4,U,61,0,0,1399.896,24
78,122C,122,C,2,1,1,1,F,71,0,0,69.9948,1.2
78,123C,123,C,2,1,1,15,T,31,0,N,69.9948,1.2
78,124C,124,C,2,1,1,15,T,31,0,N,69.9948,1.2
78,125D,125,D,2,1,1,15,T,31,0,N,75.8277,1.3
78,126D,126,D,2,1,1,5,F,2,23,F,75.8277,1.3
78,127E,127,E,2,1,1,1,T,31,0,N,239.1489,4.1
78,128F,128,F,2,1,1,4,F,51,0,0,303.3108,5.2
78,128F,128,F,2,2,1,4,U,68,0,0,303.3108,5.2
78,129B,129,B,2,1,1,1,L,2,4,R,58.329,1
78,129B,129,B,2,2,1,1,L,2,4,R,58.329,1
78,130D,130,D,2,1,1,15,F,2,2,B,75.8277,1.3
78,131C,131,C,2,1,1,13,F,2,2,F,69.9948,1.2
78,131C,131,C,2,2,3,3,9,98,0,0,69.9948,1.2
78,132A,132,A,2,1,1,11,T,31,0,N,58.329,1
78,133C,133,C,2,1,1,13,T,31,0,N,69.9948,1.2
78,134F,134,F,2,1,1,15,T,31,0,N,303.3108,5.2
78,135B,135,B,2,1,1,4,T,31,0,N,58.329,1
78,136G,136,G,2,1,1,5,F,2,3,B,991.593,17
78,137F,137,F,2,1,1,9,L,57,0,0,303.3108,5.2
78,137F,137,F,2,2,1,9,F,71,0,0,303.3108,5.2
78,138B,138,B,2,1,1,2,L,56,0,0,116.658,2
78,138B,138,B,2,2,1,2,T,31,0,N,116.658,2
78,139C,139,C,2,1,1,14,T,31,0,N,69.9948,1.2
78,140C,140,C,2,1,1,14,T,31,0,N,69.9948,1.2
78,141H,141,H,2,1,1,5,F,88,0,0,2799.792,48
78,141H,141,H,2,2,1,5,F,88,0,0,2799.792,48
78,141H,141,H,2,3,1,5,R,88,0,0,2799.792,48
78,142B,142,B,2,1,1,1,L,2,15,F,58.329,1
78,142B,142,B,2,2,1,1,F,50,0,0,58.329,1
78,142B,142,B,2,3,1,1,R,60,0,0,58.329,1
78,142B,142,B,2,4,2,15,T,31,0,N,58.329,1
78,143D,143,D,2,1,1,4,L,2,5,F,75.8277,1.3
78,143D,143,D,2,2,1,4,R,2,5,R,75.8277,1.3
78,143D,143,D,2,3,1,4,R,68,0,0,75.8277,1.3
78,144F,144,F,2,1,1,5,R,2,1,F,303.3108,5.2
78,144F,144,F,2,2,1,5,R,2,1,L,303.3108,5.2
78,144F,144,F,2,3,1,5,R,45,0,0,303.3108,5.2
78,145G,145,G,2,1,1,2,F,2,5,B,991.593,17
78,146D,146,D,2,1,1,15,R,2,13,F,75.8277,1.3
78,146D,146,D,2,2,1,15,R,2,13,L,75.8277,1.3
78,147C,147,C,2,1,1,15,T,31,0,N,69.9948,1.2
78,148D,148,D,2,1,1,1,T,31,0,N,75.8277,1.3
78,149E,149,E,2,1,1,5,L,2,1,F,239.1489,4.1
78,150F,150,F,2,1,1,4,B,2,5,F,303.3108,5.2
78,151C,151,C,2,1,1,15,R,2,2,F,69.9948,1.2
78,152C,152,C,2,1,1,1,F,57,0,0,69.9948,1.2
78,152C,152,C,2,2,1,1,R,58,0,0,69.9948,1.2
78,152C,152,C,2,3,1,1,F,58,0,0,69.9948,1.2
78,153E,153,E,2,1,1,3,F,2,2,B,239.1489,4.1
78,154C,154,C,2,1,1,3,F,2,15,B,69.9948,1.2
78,154C,154,C,2,2,2,15,F,3,15,B,69.9948,1.2
78,155C,155,C,2,1,1,15,R,2,15,F,69.9948,1.2
78,156F,156,F,2,1,1,15,F,2,22,L,303.3108,5.2
78,157H,157,H,2,1,1,5,L,2,4,F,1399.896,24
78,158C,158,C,2,1,1,15,T,31,0,N,69.9948,1.2
78,159E,159,E,2,1,1,2,T,31,0,N,239.1489,4.1
78,160C,160,C,2,1,1,13,T,31,0,N,69.9948,1.2
78,161G,161,G,2,1,1,2,F,52,0,0,991.593,17
78,162D,162,D,2,1,1,5,T,31,0,N,75.8277,1.3
78,163E,163,E,2,1,1,1,9,2,15,9,239.1489,4.1
78,163E,163,E,2,2,2,15,T,31,0,N,239.1489,4.1
79,1D,1,D,2,1,1,15,F,2,3,L,86.0495,56.5
79,1D,1,D,2,2,1,15,F,3,4,L,86.0495,56.5
79,2C,2,C,2,1,1,4,R,2,15,F,47.38053,31.11
79,2C,2,C,2,2,1,4,B,51,0,0,47.38053,31.11
79,3E,3,E,2,1,1,4,L,2,13,F,423.5463,278.1
79,4G,4,G,2,1,1,4,F,2,3,B,1416.39,930
79,4G,4,G,2,2,2,3,F,3,4,B,1416.39,930
79,5F,5,F,2,1,1,1,F,2,1,R,607.677,399
79,6D,6,D,2,1,1,1,F,45,0,0,86.0495,56.5
79,7H,7,H,2,1,1,15,F,71,0,0,2101.74,1380
79,7H,7,H,2,2,1,15,F,71,0,0,2101.74,1380
79,7H,7,H,2,3,1,15,F,71,0,0,2101.74,1380
79,7H,7,H,2,4,1,15,L,31,0,N,2101.74,1380
79,7H,7,H,2,5,1,15,F,71,0,0,2101.74,1380
79,8A,8,A,2,1,1,9,F,56,0,0,14.3162,9.4
79,9E,9,E,2,1,1,1,F,2,1,F,423.5463,278.1
79,10B,10,B,2,1,1,5,F,71,0,0,32.7445,21.5
79,11D,11,D,2,1,1,2,R,2,15,F,86.0495,56.5
79,11D,11,D,2,2,1,2,R,2,15,L,86.0495,56.5
79,12F,12,F,2,1,1,2,R,2,2,F,607.677,399
79,12F,12,F,2,2,1,2,F,71,0,0,607.677,399
79,13C,13,C,2,1,1,13,F,2,5,R,47.38053,31.11
79,14A,14,A,2,1,1,1,L,2,2,F,14.3162,9.4
79,14A,14,A,2,2,1,1,R,63,0,0,14.3162,9.4
79,14A,14,A,2,3,1,1,R,63,0,0,14.3162,9.4
79,14A,14,A,2,4,1,1,R,52,0,0,14.3162,9.4
79,16E,16,E,2,1,1,3,L,2,15,F,423.5463,278.1
79,16E,16,E,2,2,1,3,R,51,0,0,423.5463,278.1
79,17H,17,H,2,1,1,2,R,4,18,L,2101.74,1380
79,17H,17,H,2,2,1,2,L,2,1,F,2101.74,1380
79,17H,17,H,2,3,1,2,F,54,0,0,2101.74,1380
79,17H,17,H,2,4,1,2,L,3,15,F,2101.74,1380
79,18F,18,F,2,1,1,12,F,2,3,L,607.677,399
79,19B,19,B,2,1,1,1,L,63,0,0,32.7445,21.5
79,19B,19,B,2,2,1,1,L,53,0,0,32.7445,21.5
79,19B,19,B,2,3,1,1,L,63,0,0,32.7445,21.5
79,19B,19,B,2,4,1,1,F,63,0,0,32.7445,21.5
79,20D,20,D,2,1,1,1,N,88,0,0,86.0495,56.5
79,20D,20,D,2,2,1,1,F,54,0,0,86.0495,56.5
79,20D,20,D,2,3,1,1,L,71,0,0,86.0495,56.5
79,21A,21,A,2,1,1,15,F,54,0,0,21.4743,14.1
79,21A,21,A,2,2,1,15,R,54,0,0,21.4743,14.1
79,22C,22,C,2,1,1,4,R,2,4,F,71.070795,46.665
79,23E,23,E,2,1,1,4,L,2,1,R,172.4036,113.2
79,24F,24,F,2,1,1,14,R,2,5,F,242.0047,158.9
79,24F,24,F,2,2,1,14,L,31,0,N,242.0047,158.9
79,24F,24,F,2,3,1,14,L,63,0,0,242.0047,158.9
79,24F,24,F,2,4,1,14,L,53,0,0,242.0047,158.9
79,25B,25,B,2,1,1,1,F,2,24,R,10.24979,6.73
79,26H,26,H,2,1,1,5,B,2,5,F,970.151,637
79,27A,27,A,2,1,1,15,F,2,13,F,10.897065,7.155
79,27A,27,A,2,2,1,15,L,3,15,F,10.897065,7.155
79,27A,27,A,2,3,3,15,F,69,0,0,10.897065,7.155
79,28C,28,C,2,1,1,2,F,63,0,0,35.54682,23.34
79,28C,28,C,2,2,1,2,F,56,0,0,35.54682,23.34
79,29D,29,D,2,1,1,1,F,2,2,B,101.20335,66.45
79,29D,29,D,2,2,2,2,F,3,15,B,101.20335,66.45
79,29D,29,D,2,3,2,2,R,3,15,B,101.20335,66.45
79,29D,29,D,2,4,1,1,F,3,15,R,101.20335,66.45
79,29D,29,D,2,5,2,2,L,4,14,F,101.20335,66.45
79,30E,30,E,2,1,1,9,F,2,9,B,431.009,283
79,31E,31,E,2,1,1,1,F,2,24,R,847.0926,556.2
79,32F,32,F,2,1,1,4,L,2,3,F,1215.354,798
79,33C,33,C,2,1,1,15,F,2,2,F,78.98334351,51.86037
79,34D,34,D,2,1,1,1,T,31,0,N,143.4445165,94.1855
79,35G,35,G,2,1,1,15,F,2,4,L,2361.12213,1550.31
79,35G,35,G,2,2,2,4,R,3,1,L,2361.12213,1550.31
79,36C,36,C,2,1,1,3,R,2,1,F,47.38053,31.11
79,36C,36,C,2,2,1,3,R,2,1,L,47.38053,31.11
79,36C,36,C,2,3,2,1,F,3,3,F,47.38053,31.11
79,37E,37,E,2,1,1,15,F,2,3,B,423.5463,278.1
79,38B,38,B,2,1,1,1,F,54,0,0,21.82459,14.33
79,38B,38,B,2,2,1,1,T,31,0,N,21.82459,14.33
79,39D,39,D,2,1,1,1,U,63,0,0,86.0495,56.5
79,39D,39,D,2,2,1,1,F,56,0,0,86.0495,56.5
79,39D,39,D,2,3,1,1,L,42,0,0,86.0495,56.5
79,39D,39,D,2,4,1,1,T,31,0,N,86.0495,56.5
79,40F,40,F,2,1,1,3,L,2,1,F,607.677,399
79,40F,40,F,2,2,1,3,T,31,0,N,607.677,399
79,41E,41,E,2,1,1,3,R,2,3,F,135.8516,89.2
79,42C,42,C,2,1,1,4,F,2,11,L,18.70244,12.28
79,43D,43,D,2,1,1,5,L,2,13,L,28.3278,18.6
79,43D,43,D,2,2,1,5,F,57,0,0,28.3278,18.6
79,43D,43,D,2,3,1,5,R,57,0,0,28.3278,18.6
79,45F,45,F,2,1,1,1,F,2,2,F,173.1651,113.7
79,46H,46,H,2,1,1,1,B,2,1,F,673.166,442
79,47E,47,E,2,1,1,2,F,2,15,F,135.8516,89.2
79,48F,48,F,2,1,1,2,F,2,1,F,173.1651,113.7
79,49G,49,G,2,1,1,1,F,71,0,0,482.791,317
79,50C,50,C,2,1,1,15,F,2,1,B,18.70244,12.28
79,50C,50,C,2,2,2,1,F,3,2,B,18.70244,12.28
79,50C,50,C,2,3,2,1,F,71,0,0,18.70244,12.28
79,51C,51,C,2,1,1,15,F,2,22,B,18.70244,12.28
79,52D,52,D,2,1,1,5,U,63,0,0,28.3278,18.6
79,52D,52,D,2,2,1,5,F,42,0,0,28.3278,18.6
79,53E,53,E,2,1,1,2,F,58,0,0,135.8516,89.2
79,54F,54,F,2,1,1,1,F,71,0,0,173.1651,113.7
79,54F,54,F,2,2,1,1,U,63,0,0,173.1651,113.7
79,54F,54,F,2,3,1,1,T,31,0,N,173.1651,113.7
79,55H,55,H,2,1,1,2,F,71,0,0,673.166,442
79,56E,56,E,2,1,1,15,F,56,0,0,135.8516,89.2
79,56E,56,E,2,2,1,15,F,54,0,0,135.8516,89.2
79,56E,56,E,2,3,1,15,F,54,0,0,135.8516,89.2
79,57G,57,G,2,1,1,4,L,2,15,F,482.791,317
79,58A,58,A,2,1,1,3,F,2,13,B,7.1581,4.7
79,59B,59,B,2,1,2,1,B,3,1,F,10.24979,6.73
79,59B,59,B,2,2,1,1,B,2,1,F,10.24979,6.73
79,60C,60,C,2,1,1,5,R,2,1,F,18.70244,12.28
79,61F,61,F,2,1,1,9,F,2,1,R,173.1651,113.7
79,62H,62,H,2,1,1,4,L,2,1,F,673.166,442
79,63E,63,E,2,1,1,1,B,2,1,F,135.8516,89.2
79,64F,64,F,2,1,1,3,R,2,15,F,173.1651,113.7
79,65G,65,G,2,1,1,1,F,2,2,B,482.791,317
79,65G,65,G,2,2,1,1,F,3,15,L,482.791,317
79,66C,66,C,2,1,1,1,L,2,3,F,18.70244,12.28
79,67D,67,D,2,1,1,5,F,63,0,0,28.3278,18.6
79,67D,67,D,2,2,1,5,F,45,0,0,28.3278,18.6
79,67D,67,D,2,3,1,5,F,52,0,0,28.3278,18.6
79,67D,67,D,2,4,1,5,F,63,0,0,28.3278,18.6
79,67D,67,D,2,5,1,5,F,52,0,0,28.3278,18.6
79,67D,67,D,2,6,1,5,F,50,0,0,28.3278,18.6
79,67D,67,D,2,7,1,5,F,71,0,0,28.3278,18.6
79,68E,68,E,2,1,1,1,F,2,5,F,135.8516,89.2
79,69F,69,F,2,1,1,15,F,2,2,B,173.1651,113.7
79,70H,70,H,2,1,1,1,L,2,4,F,673.166,442
79,71G,71,G,2,1,1,3,R,2,1,F,482.791,317
79,72E,72,E,2,1,1,11,F,2,2,B,135.8516,89.2
79,72E,72,E,2,2,1,11,T,31,0,N,135.8516,89.2
79,73F,73,F,2,1,1,1,F,2,1,F,173.1651,113.7
79,74H,74,H,2,1,1,3,F,71,0,0,673.166,442
79,75B,75,B,2,1,1,3,L,2,1,R,10.24979,6.73
79,75B,75,B,2,2,1,3,U,63,0,0,10.24979,6.73
79,75B,75,B,2,3,1,3,F,42,0,0,10.24979,6.73
79,76C,76,C,2,1,1,1,L,2,24,U,18.70244,12.28
79,76C,76,C,2,2,1,1,L,2,24,U,18.70244,12.28
79,77D,77,D,2,1,1,15,F,71,0,0,28.3278,18.6
79,77D,77,D,2,2,1,15,F,71,0,0,28.3278,18.6
79,77D,77,D,2,3,1,15,F,59,0,0,28.3278,18.6
79,77D,77,D,2,4,1,15,R,71,0,0,28.3278,18.6
79,78E,78,E,2,1,1,15,F,42,0,0,135.8516,89.2
79,78E,78,E,2,2,1,15,F,50,0,0,135.8516,89.2
79,78E,78,E,2,3,1,15,F,42,0,0,135.8516,89.2
79,79D,79,D,2,1,1,1,F,2,2,F,28.3278,18.6
79,80F,80,F,2,1,1,5,F,71,0,0,173.1651,113.7
79,80F,80,F,2,2,1,5,R,71,0,0,173.1651,113.7
79,81G,81,G,2,1,1,12,F,71,0,0,482.791,317
79,83C,83,C,2,1,1,3,F,2,1,R,18.70244,12.28
79,84E,84,E,2,1,1,4,B,2,15,F,135.8516,89.2
79,84E,84,E,2,2,2,15,B,3,1,F,135.8516,89.2
79,84E,84,E,2,3,2,15,F,54,0,0,135.8516,89.2
79,85F,85,F,2,1,1,2,F,2,1,L,173.1651,113.7
79,86G,86,G,2,1,1,1,L,2,5,F,482.791,317
79,87B,87,B,2,1,1,5,F,2,1,L,10.24979,6.73
79,87B,87,B,2,2,2,1,F,71,0,0,10.24979,6.73
79,88D,88,D,2,1,1,3,F,2,15,F,28.3278,18.6
79,89E,89,E,2,1,1,15,F,2,1,B,135.8516,89.2
79,89E,89,E,2,2,2,1,F,3,15,B,135.8516,89.2
79,90F,90,F,2,1,1,1,F,45,0,0,173.1651,113.7
79,91H,91,H,2,1,1,2,F,71,0,0,673.166,442
79,92C,92,C,2,1,1,3,F,42,0,0,18.70244,12.28
79,93E,93,E,2,1,1,1,F,2,15,F,135.8516,89.2
79,94B,94,B,2,1,1,3,F,71,0,0,10.24979,6.73
79,95E,95,E,2,1,1,3,F,71,0,0,135.8516,89.2
79,96G,96,G,2,1,1,5,B,2,15,F,482.791,317
79,96G,96,G,2,2,2,15,B,3,2,F,482.791,317
79,97F,97,F,2,1,1,3,R,2,12,L,173.1651,113.7
79,97F,97,F,2,2,2,12,F,52,0,0,173.1651,113.7
79,98H,98,H,2,1,1,3,F,88,0,0,673.166,442
80,1G,1,G,2,1,1,15,F,68,0,0,322.938,33
80,1G,1,G,2,2,1,15,L,68,0,0,322.938,33
80,1G,1,G,2,3,2,1,F,3,1,R,322.938,33
80,1G,1,G,2,4,3,1,F,52,0,0,322.938,33
80,2C,2,C,2,1,1,15,F,63,0,0,12.33036,1.26
80,2C,2,C,2,2,1,15,F,2,1,R,12.33036,1.26
80,2C,2,C,2,3,1,15,F,63,0,0,12.33036,1.26
80,2C,2,C,2,4,1,15,F,52,0,0,12.33036,1.26
80,3D,3,D,2,1,1,15,F,2,1,F,18.69126,1.91
80,4E,4,E,2,1,1,1,B,2,5,F,103.7316,10.6
80,5F,5,F,2,1,1,1,F,63,0,0,132.111,13.5
80,5F,5,F,2,2,1,1,F,56,0,0,132.111,13.5
80,6C,6,C,2,1,1,15,F,52,0,0,12.33036,1.26
80,6C,6,C,2,2,1,15,R,31,0,N,12.33036,1.26
80,7D,7,D,2,1,1,15,F,56,0,0,18.69126,1.91
80,7D,7,D,2,2,1,15,T,31,0,N,18.69126,1.91
80,8H,8,H,2,1,1,1,R,2,4,F,440.37,45
80,8H,8,H,2,2,1,1,R,2,4,L,440.37,45
80,9C,9,C,2,1,1,1,F,2,4,B,12.33036,1.26
80,10C,10,C,2,1,1,4,F,68,0,0,12.33036,1.26
80,10C,10,C,2,2,1,4,F,62,0,0,12.33036,1.26
80,11F,11,F,2,1,1,1,R,2,3,F,132.111,13.5
80,11F,11,F,2,2,1,1,T,31,0,N,132.111,13.5
80,11F,11,F,2,3,1,1,B,71,0,0,132.111,13.5
80,12E,12,E,2,1,1,15,T,31,0,N,103.7316,10.6
80,13G,13,G,2,1,1,1,F,2,18,B,322.938,33
80,14C,14,C,2,1,1,21,F,2,5,R,12.33036,1.26
80,15E,15,E,2,1,1,2,F,52,0,0,103.7316,10.6
80,16F,16,F,2,1,1,5,F,52,0,0,132.111,13.5
80,17D,17,D,2,1,1,3,F,52,0,0,18.69126,1.91
80,17D,17,D,2,2,1,3,F,58,0,0,18.69126,1.91
80,18H,18,H,2,1,1,12,L,2,11,R,440.37,45
80,19B,19,B,2,1,1,1,T,31,0,N,9.786,1
80,20G,20,G,2,1,1,15,R,2,13,L,322.938,33
80,20G,20,G,2,2,1,15,U,68,0,0,322.938,33
80,21D,21,D,2,1,1,1,F,63,0,0,18.69126,1.91
80,21D,21,D,2,2,1,1,F,52,0,0,18.69126,1.91
80,22D,22,D,2,1,1,1,R,51,0,0,18.69126,1.91
80,23E,23,E,2,1,1,1,L,2,4,F,103.7316,10.6
80,24F,24,F,2,1,1,5,L,2,1,F,132.111,13.5
80,24F,24,F,2,2,1,5,F,68,0,0,132.111,13.5
80,25B,25,B,2,1,1,1,F,56,0,0,9.786,1
80,25B,25,B,2,2,1,1,F,61,0,0,9.786,1
80,25B,25,B,2,3,1,1,L,42,0,0,9.786,1
80,26H,26,H,2,1,1,4,F,56,0,0,440.37,45
80,27E,27,E,2,1,1,15,R,52,0,0,103.7316,10.6
80,27E,27,E,2,2,1,15,F,42,0,0,103.7316,10.6
80,28B,28,B,2,1,1,13,L,54,0,0,9.786,1
80,29G,29,G,2,1,1,1,B,2,12,F,322.938,33
80,29G,29,G,2,2,1,1,F,54,0,0,322.938,33
80,30B,30,B,2,1,1,2,F,2,1,L,9.786,1
80,31F,31,F,2,1,1,2,F,2,15,F,132.111,13.5
80,32E,32,E,2,1,1,3,T,31,0,N,103.7316,10.6
80,33F,33,F,2,1,1,1,F,50,0,0,132.111,13.5
80,33F,33,F,2,2,1,1,F,51,0,0,132.111,13.5
80,34G,34,G,2,1,1,1,R,2,4,F,322.938,33
80,35H,35,H,2,1,1,1,R,2,1,F,440.37,45
80,36A,36,A,2,1,1,12,F,42,0,0,9.786,1
80,37F,37,F,2,1,1,2,F,2,4,F,132.111,13.5
80,38F,38,F,2,1,1,1,F,2,13,L,132.111,13.5
80,39C,39,C,2,1,1,15,F,2,12,L,12.33036,1.26
80,39C,39,C,2,2,2,12,R,57,0,0,12.33036,1.26
80,39C,39,C,2,3,2,12,R,50,0,0,12.33036,1.26
80,40E,40,E,2,1,1,4,L,2,1,R,103.7316,10.6
80,40E,40,E,2,2,1,4,L,31,0,N,103.7316,10.6
80,41F,41,F,2,1,1,1,L,31,0,N,132.111,13.5
80,42C,42,C,2,1,1,15,F,68,0,0,12.33036,1.26
80,43C,43,C,2,1,1,11,F,71,0,0,12.33036,1.26
80,43C,43,C,2,2,1,11,T,31,0,N,12.33036,1.26
80,44D,44,D,2,1,1,1,R,2,24,F,18.69126,1.91
80,44D,44,D,2,2,1,1,F,57,0,0,18.69126,1.91
80,44D,44,D,2,3,1,1,L,31,0,N,18.69126,1.91
80,45G,45,G,2,1,1,15,F,2,15,F,322.938,33
80,46C,46,C,2,1,1,1,F,50,0,0,12.33036,1.26
80,46C,46,C,2,2,1,1,F,42,0,0,12.33036,1.26
80,47E,47,E,2,1,1,15,L,2,12,F,103.7316,10.6
80,47E,47,E,2,2,1,15,L,2,12,R,103.7316,10.6
80,47E,47,E,2,3,2,12,T,31,0,N,103.7316,10.6
80,48F,48,F,2,1,1,13,R,2,3,F,132.111,13.5
80,49H,49,H,2,1,1,9,F,2,2,F,440.37,45
80,50A,50,A,2,1,1,15,F,57,0,0,9.786,1
80,50A,50,A,2,2,1,15,L,31,0,N,9.786,1
80,51A,51,A,2,1,1,22,F,2,1,F,9.786,1
80,52C,52,C,2,1,1,2,L,31,0,N,12.33036,1.26
80,53E,53,E,2,1,1,15,R,2,1,F,103.7316,10.6
80,54G,54,G,2,1,1,1,F,2,3,B,322.938,33
80,55F,55,F,2,1,1,3,9,31,0,N,132.111,13.5
80,56E,56,E,2,1,1,2,L,2,2,F,103.7316,10.6
80,56E,56,E,2,2,2,2,R,57,0,0,103.7316,10.6
80,57D,57,D,2,1,1,1,F,2,5,B,18.69126,1.91
80,58C,58,C,2,1,1,15,R,2,1,F,12.33036,1.26
